date,demand
2025-06-25,86371
2025-06-26,89732
2025-06-27,99406
2025-06-28,101574
2025-06-29,91438
2025-06-30,97180
2025-07-01,104846
2025-07-02,108263
2025-07-03,128631
2025-07-04,100156
2025-07-05,90903
2025-07-06,92022
2025-07-07,97344
2025-07-08,91075
2025-07-09,85388
2025-07-10,87392
2025-07-11,95082
2025-07-12,100238
2025-07-13,97222
2025-07-14,92777
2025-07-15,84361
2025-07-16,87639
2025-07-17,89781
2025-07-18,107867
2025-07-19,100851
2025-07-20,95644
2025-07-21,94659
2025-07-22,86855
2025-07-23,84159
2025-07-24,85404
2025-07-25,95897
2025-07-26,96942
2025-07-27,97706
2025-07-28,87741
2025-07-29,80727
2025-07-30,79710
2025-07-31,89916
2025-08-01,119784
2025-08-02,105761
2025-08-03,104933
2025-08-04,94720
2025-08-05,85960
2025-08-06,82011
2025-08-07,88268
2025-08-08,95934
2025-08-09,94324
2025-08-10,94427
2025-08-11,88967
2025-08-12,80719
2025-08-13,81732
2025-08-14,86601
2025-08-15,104329
2025-08-16,100350
2025-08-17,98972
2025-08-18,87016
2025-08-19,84807
2025-08-20,78465
2025-08-21,76873
2025-08-22,87250
2025-08-23,91576
2025-08-24,88891
2025-08-25,80852
2025-08-26,72319
2025-08-27,75902
2025-08-28,83585
2025-08-29,103744
2025-08-30,90107
2025-08-31,82934
2025-09-01,87574
2025-09-02,82094
2025-09-03,82468
2025-09-04,80842
2025-09-05,87998
2025-09-06,86985
2025-09-07,89286
2025-09-08,77736
2025-09-09,71797
2025-09-10,75062
2025-09-11,77614
2025-09-12,88738
2025-09-13,90512
2025-09-14,91821
2025-09-15,81493
2025-09-16,72809
2025-09-17,74891
2025-09-18,74343
2025-09-19,92506
2025-09-20,88773
2025-09-21,87936
2025-09-22,81331
2025-09-23,63696
2025-09-24,80127
2025-09-25,79757
2025-09-26,90106
2025-09-27,86501
2025-09-28,85211
2025-09-29,75541
2025-09-30,71131
2025-10-01,83364
2025-10-02,85722
2025-10-03,97134
2025-10-04,91375
2025-10-05,93560
2025-10-06,89416
2025-10-07,81629
2025-10-08,79637
2025-10-09,83123
2025-10-10,99430
2025-10-11,93385
2025-10-12,94989
2025-10-13,84540
2025-10-14,79107
2025-10-15,78127
2025-10-16,86733
2025-10-17,96115
2025-10-18,90769
2025-10-19,92564
2025-10-20,85911
2025-10-21,79428
2025-10-22,81411
2025-10-23,84798
2025-10-24,98504
2025-10-25,93491
2025-10-26,86963
2025-10-27,87068
2025-10-28,74679
2025-10-29,78972
2025-10-30,88559
2025-10-31,88601
2025-11-01,100937
2025-11-02,89944
2025-11-03,86906
2025-11-04,77222
2025-11-05,78867
2025-11-06,81765
2025-11-07,95943
2025-11-08,97522
2025-11-09,94850
2025-11-10,82162
2025-11-11,83418
2025-11-12,79589
2025-11-13,81920
2025-11-14,97577
2025-11-15,99258
2025-11-16,93394
2025-11-17,88353
2025-11-18,81883
2025-11-19,86783
2025-11-20,87537
2025-11-21,115596
2025-11-22,121815
2025-11-23,109532
2025-11-24,112221
2025-11-25,122364
2025-11-26,126932
2025-11-28,93196
2025-11-29,84027
2025-11-30,93018
2025-12-01,92720
2025-12-02,83716
2025-12-03,91169
2025-12-04,86362
2025-12-05,106542
2025-12-06,102982
2025-12-07,94793
2025-12-08,91092
2025-12-09,82419
2025-12-10,85277
2025-12-11,88390
2025-12-12,101497
2025-12-13,109392
2025-12-14,92703
2025-12-15,97538
2025-12-16,89720
2025-12-17,95865
2025-12-18,95616
2025-12-19,119499
2025-12-20,122580
2025-12-21,115107
2025-12-22,134625
2025-12-23,138183
2025-12-24,107382
2025-12-26,112907
2025-12-27,94159
2025-12-28,90658
2025-12-29,96479
2025-12-30,96547
2025-12-31,100232
2026-01-01,75226
2026-01-02,97155
2026-01-03,89108
2026-01-04,84504
2026-01-05,83275
2026-01-06,73345
2026-01-07,70336
2026-01-08,68709
2026-01-09,82918
2026-01-10,85699
2026-01-11,84010
2026-01-12,72083
2026-01-13,70586
2026-01-14,70875
2026-01-15,77252
2026-01-16,91295
2026-01-17,93858
2026-01-18,84707
2026-01-19,81002
2026-01-20,82640
2026-01-21,130591
2026-01-22,160705
2026-01-23,109373
2026-01-24,11791
2026-01-25,12278
2026-01-26,33247
2026-01-27,56366
2026-01-28,72340
2026-01-29,79012
2026-01-30,92877
2026-01-31,89656
2026-02-01,85481
2026-02-02,78523
2026-02-03,77356
2026-02-04,70376
2026-02-05,77758
2026-02-06,88168
2026-02-07,97576
2026-02-08,82092
2026-02-09,67667
2026-02-10,70317
2026-02-11,73813
2026-02-12,83180
2026-02-13,99002
2026-02-14,86989
2026-02-15,82729
2026-02-16,74620
2026-02-17,69208
2026-02-18,71648
2026-02-19,77488
2026-02-20,87940
2026-02-21,90188
2026-02-22,83245
2026-02-23,73293
2026-02-24,69799
2026-02-25,73612
2026-02-26,74665
2026-02-27,90754
2026-02-28,90238
2026-03-01,95069
2026-03-02,82606
2026-03-03,80051
2026-03-04,65153
2026-03-05,82915
2026-03-06,86855
2026-03-07,91313
2026-03-08,86377
2026-03-09,80802
2026-03-10,71636
2026-03-11,74580
2026-03-12,80028
2026-03-13,98239
2026-03-14,99679
2026-03-15,92952
2026-03-16,86852
2026-03-17,80079
2026-03-18,83137
2026-03-19,81610
2026-03-20,93465
2026-03-21,94048
2026-03-22,93784
2026-03-23,88438
2026-03-24,74595
2026-03-25,77342
2026-03-26,81934
2026-03-27,91476
2026-03-28,94062
2026-03-29,92237
2026-03-30,81480
2026-03-31,78763
2026-04-01,90219
2026-04-02,94452
2026-04-03,118385
2026-04-04,121882
2026-04-05,73476
2026-04-06,82479
2026-04-07,75127
2026-04-08,75151
2026-04-09,78023
2026-04-10,92430
2026-04-11,92753
2026-04-12,90128
2026-04-13,78955
2026-04-14,73656
2026-04-15,73392
2026-04-16,78740
2026-04-17,89648
2026-04-18,91689
2026-04-19,85718
2026-04-20,79060
2026-04-21,72688
2026-04-22,75996
2026-04-23,75951
2026-04-24,90111
