date,demand
2024-02-26,14036
2024-02-27,15353
2024-02-28,14778
2024-02-29,18285
2024-03-01,26640
2024-03-02,31212
2024-03-03,21135
2024-03-04,12670
2024-03-05,15035
2024-03-06,14278
2024-03-07,14396
2024-03-08,25513
2024-03-09,30680
2024-03-10,21761
2024-03-11,16969
2024-03-12,16833
2024-03-13,19846
2024-03-14,18936
2024-03-15,26868
2024-03-16,25788
2024-03-17,24844
2024-03-18,12452
2024-03-19,15115
2024-03-20,17269
2024-03-21,15551
2024-03-22,27815
2024-03-23,27902
2024-03-24,26215
2024-03-25,14427
2024-03-26,12897
2024-03-27,16351
2024-03-28,22053
2024-03-29,24092
2024-03-30,27728
2024-03-31,19800
2024-04-01,13440
2024-04-02,13743
2024-04-03,15703
2024-04-04,16397
2024-04-05,25282
2024-04-06,29746
2024-04-07,20174
2024-04-08,11778
2024-04-09,13672
2024-04-10,16375
2024-04-11,16425
2024-04-12,27754
2024-04-13,30430
2024-04-14,21171
2024-04-15,14514
2024-04-16,13400
2024-04-17,11879
2024-04-18,15792
2024-04-19,24092
2024-04-20,27374
2024-04-21,20840
2024-04-22,13145
2024-04-23,15730
2024-04-24,14678
2024-04-25,17929
2024-04-26,27502
2024-04-27,28670
2024-04-28,26126
2024-04-29,12576
2024-04-30,13897
2024-05-01,13955
2024-05-02,15954
2024-05-03,24720
2024-05-04,24614
2024-05-05,21389
2024-05-06,14891
2024-05-07,14129
2024-05-08,15650
2024-05-09,16303
2024-05-10,30535
2024-05-11,32548
2024-05-12,40998
2024-05-13,14777
2024-05-14,14302
2024-05-15,18601
2024-05-16,21157
2024-05-17,26894
2024-05-18,27764
2024-05-19,23737
2024-05-20,13060
2024-05-21,16402
2024-05-22,15315
2024-05-23,18774
2024-05-24,27004
2024-05-25,28449
2024-05-26,26506
2024-05-27,19152
2024-05-28,14752
2024-05-29,16396
2024-05-30,19418
