date,demand
2023-12-27,74
2023-12-28,76
2023-12-29,101
2023-12-30,151
2023-12-31,153
2024-01-01,30
2024-01-02,45
2024-01-03,51
2024-01-04,43
2024-01-05,61
2024-01-06,34
2024-01-07,23
2024-01-08,39
2024-01-09,46
2024-01-10,34
2024-01-11,40
2024-01-12,46
2024-01-13,64
2024-01-14,24
2024-01-15,40
2024-01-16,27
2024-01-17,29
2024-01-18,33
2024-01-19,47
2024-01-20,45
2024-01-21,15
2024-01-22,63
2024-01-23,85
2024-01-24,49
2024-01-25,53
2024-01-26,73
2024-01-27,72
2024-01-28,18
2024-01-29,51
2024-01-30,55
2024-01-31,64
2024-02-01,71
2024-02-02,67
2024-02-03,58
2024-02-04,32
2024-02-05,54
2024-02-06,68
2024-02-07,50
2024-02-08,45
2024-02-09,96
2024-02-10,214
2024-02-11,33
2024-02-12,82
2024-02-13,59
2024-02-14,67
2024-02-15,52
2024-02-16,69
2024-02-17,94
2024-02-18,33
2024-02-19,50
2024-02-20,40
2024-02-21,49
2024-02-22,53
2024-02-23,93
2024-02-24,220
2024-02-25,26
2024-02-26,39
2024-02-27,52
2024-02-28,82
2024-02-29,51
2024-03-01,77
2024-03-02,59
2024-03-03,76
2024-03-04,48
2024-03-05,42
2024-03-06,71
2024-03-07,70
2024-03-08,80
2024-03-09,59
2024-03-10,24
2024-03-11,47
2024-03-12,40
2024-03-13,56
2024-03-14,52
2024-03-15,56
2024-03-16,63
2024-03-17,40
2024-03-18,57
2024-03-19,57
2024-03-20,42
2024-03-21,56
2024-03-22,52
2024-03-23,58
2024-03-24,96
2024-03-25,51
2024-03-26,53
2024-03-27,68
2024-03-28,85
2024-03-29,74
2024-03-30,126
2024-03-31,46
2024-04-01,64
2024-04-02,71
2024-04-03,82
2024-04-04,78
2024-04-05,83
2024-04-06,108
2024-04-07,43
2024-04-08,53
2024-04-09,51
2024-04-10,71
2024-04-11,67
2024-04-12,84
2024-04-13,116
2024-04-14,37
2024-04-15,65
2024-04-16,50
2024-04-17,54
2024-04-18,58
2024-04-19,67
2024-04-20,98
2024-04-21,39
2024-04-22,64
2024-04-23,63
2024-04-24,57
2024-04-25,83
2024-04-26,82
2024-04-27,116
2024-04-28,56
2024-04-29,56
2024-04-30,78
2024-05-01,58
2024-05-02,63
2024-05-03,66
2024-05-04,72
2024-05-05,41
2024-05-06,48
2024-05-07,66
2024-05-08,56
2024-05-09,49
2024-05-10,82
2024-05-11,91
2024-05-12,28
2024-05-13,55
2024-05-14,49
2024-05-15,53
2024-05-16,70
2024-05-17,88
2024-05-18,114
2024-05-19,51
2024-05-20,42
2024-05-21,58
2024-05-22,50
2024-05-23,53
2024-05-24,89
2024-05-25,108
2024-05-26,104
2024-05-27,78
2024-05-28,85
2024-05-29,65
2024-05-30,81
2024-05-31,84
2024-06-01,78
2024-06-02,61
2024-06-03,66
2024-06-04,56
2024-06-05,64
2024-06-06,93
2024-06-07,353
2024-06-08,359
2024-06-09,350
2024-06-10,85
2024-06-11,76
2024-06-12,65
2024-06-13,75
2024-06-14,50
2024-06-15,64
2024-06-16,48
2024-06-17,77
2024-06-18,79
2024-06-19,70
2024-06-20,80
2024-06-21,88
2024-06-22,72
2024-06-23,62
2024-06-24,65
2024-06-25,61
2024-06-26,59
2024-06-27,56
2024-06-28,75
2024-06-29,70
2024-06-30,63
2024-07-01,75
2024-07-02,96
2024-07-03,105
2024-07-04,88
2024-07-05,77
2024-07-06,84
2024-07-07,80
2024-07-08,69
2024-07-09,92
2024-07-10,98
2024-07-11,85
2024-07-12,85
2024-07-13,102
2024-07-14,115
2024-07-15,72
2024-07-16,63
2024-07-17,143
2024-07-18,71
2024-07-19,88
2024-07-20,289
2024-07-21,60
2024-07-22,77
2024-07-23,73
2024-07-24,62
2024-07-25,74
2024-07-26,72
2024-07-27,85
2024-07-28,78
2024-07-29,68
2024-07-30,79
2024-07-31,74
2024-08-01,140
2024-08-02,94
2024-08-03,147
2024-08-04,85
2024-08-05,100
2024-08-06,91
2024-08-07,89
2024-08-08,79
2024-08-09,120
2024-08-10,119
2024-08-11,88
2024-08-12,86
2024-08-13,83
2024-08-14,79
2024-08-15,83
2024-08-16,103
2024-08-17,122
2024-08-18,84
2024-08-19,83
2024-08-20,86
2024-08-21,87
2024-08-22,85
2024-08-23,106
2024-08-24,131
2024-08-25,98
2024-08-26,69
2024-08-27,49
2024-08-28,50
2024-08-29,105
2024-08-30,88
2024-08-31,79
2024-09-01,91
2024-09-02,55
2024-09-03,64
2024-09-04,71
2024-09-05,63
2024-09-06,100
2024-09-07,93
2024-09-08,67
2024-09-09,50
2024-09-10,71
2024-09-11,57
2024-09-12,64
2024-09-13,102
2024-09-14,106
2024-09-15,96
2024-09-16,54
2024-09-17,55
2024-09-18,61
2024-09-19,55
2024-09-20,94
2024-09-21,82
2024-09-22,73
2024-09-23,52
2024-09-24,59
2024-09-25,69
2024-09-26,52
2024-09-27,77
2024-09-28,106
2024-09-29,54
2024-09-30,52
